,id,name,latitude,longitude,primary_category,popularity_rating,verified,tip_count,price_tier,likes,rating,delivery_available,menu_available,specials_count,photos_count,listed,twitter_available,instagram_available,facebook_available,url_available,outdoor seating,wi-fi,reservations,atm,tvs,private room,music,coat check,breakfast,dessert,happy hour,lunch,brunch,dinner,beer,wine,full bar,cocktails,street parking,public lot,live music,jukebox,bar service,bar snacks,tasting menu,valet parking,byo,parking,table service,price
35,4b943d7af964a520977034e3,Cafe El Tapatio,41.943455,-87.669011,Mexican Restaurant,,0,62,3,131,9.0,1,1,0,152,58,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
36,4faef5e1e4b0e047b237877c,Wood,41.9427740506565,-87.64929405097920,New American Restaurant,,0,52,3,156,8.4,1,1,0,276,134,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
37,55540bbb498e9d3e29cbf76e,Barcocina,41.9346509985954,-87.65377528939810,Tapas Restaurant,,0,27,3,116,7.8,0,1,0,84,70,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
38,5a8eea193731ee7c89433907,Tied House,41.93964591198760,-87.66367265111870,New American Restaurant,,0,3,3,12,6.6,1,0,0,31,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
39,60d131b836c80152fab43473,Pescadero Seafood & Oyster Bar,41.939921000000000,-87.661214,Seafood Restaurant,,0,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
40,5ba70492d3cce8002cfcf175,Seafood On The Tables,41.935883000000000,-87.662899,Seafood Restaurant,,0,2,3,1,,0,0,0,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
41,51f6821e498eb0e342bbf904,Tanta Chicago,41.89165171758400,-87.63202122555800,Peruvian Restaurant,21.0,1,106,3,127,8.9,0,1,0,382,439,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
42,4d87638bf9f3a1cd1abbf164,GT Fish and Oyster,41.891671,-87.633936,Seafood Restaurant,,0,195,3,413,8.9,1,1,0,600,662,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
43,4ae3b1edf964a5203c9821e3,Gene & Georgetti,41.89080534870220,-87.63564116947800,Steakhouse,,0,64,4,172,8.9,1,1,0,181,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
44,4b32ad2cf964a520a11125e3,Sunda,41.89084019877150,-87.631602633847,Sushi Restaurant,,1,286,3,717,9.0,1,1,0,748,787,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
45,51b0b828498ecb8d51e396ea,Beatrix,41.89148026650750,-87.63087360767100,New American Restaurant,16.0,0,233,3,830,9.0,1,1,0,585,721,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
46,4a7a32baf964a520d3e81fe3,Fogo de Chão,41.89412480000000,-87.6323245,Brazilian Restaurant,,1,133,4,434,8.5,0,1,0,434,141,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
47,4dac89634b22f071eae51772,Roka Akor,41.89068897186900,-87.63133648050570,Japanese Restaurant,,1,91,4,234,8.9,0,1,0,475,243,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
48,577563d5498e8d2eb29bd25d,Ema,41.89091768250550,-87.63095663368310,Mediterranean Restaurant,19.0,0,34,4,54,8.9,1,1,0,130,184,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
49,40b28c80f964a520aafb1ee3,Frontera Grill,41.890550246513300,-87.63110093742780,Mexican Restaurant,24.0,0,256,3,484,9.0,1,1,0,652,996,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
50,4b833956f964a52026fe30e3,Prosecco,41.895139947041700,-87.63411324694080,Italian Restaurant,,1,30,4,47,8.5,1,1,0,81,54,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
51,500efc40e4b0e6ec47971a9e,Bavette's Bar and Boeuf,41.88910872387,-87.63493174422110,Steakhouse,25.0,0,126,3,420,9.2,0,0,0,443,755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
52,4c7c25322d3ba143df1b96d0,Mastro's Steakhouse,41.89142008672510,-87.62995719909670,Steakhouse,18.0,1,124,4,284,9.0,1,1,0,369,192,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,4
53,55d26663498e2ad73176f49e,Bernie's Lunch & Supper,41.89398795111500,-87.63715153052570,New American Restaurant,,0,20,3,97,8.3,0,1,0,81,124,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
54,57cca720cd1043c5b8974427,GT Prime,41.895062085906400,-87.63409520099640,Steakhouse,,0,13,4,52,8.2,0,1,0,57,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
55,4c67261b9cedd13af4db77a1,Topolobampo,41.89056177823700,-87.63110217892630,Mexican Restaurant,,0,26,3,88,8.4,0,1,0,84,248,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
56,4a32de31f964a520aa9a1fe3,India House Restaurant,41.891399,-87.630383,Indian Restaurant,,1,92,3,187,8.4,1,1,0,135,124,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
57,4f1322f3e4b0725fed919ce7,RPM Italian,41.89081532118320,-87.62975543356110,Italian Restaurant,22.0,1,234,3,699,9.1,1,1,0,1030,746,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
58,4b2ec98ff964a520ace624e3,Coco Pazzo,41.89009426571070,-87.6356067879598,Italian Restaurant,,0,20,4,75,8.0,1,1,0,78,44,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
59,53628259498e193fbfdc62c7,RPM Steak,41.88926929307170,-87.63058067359850,Steakhouse,,1,75,4,253,8.8,1,1,0,286,178,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
60,582dcab7a8b55d58005657c3,True Food Kitchen,41.89390588921140,-87.62856245040890,New American Restaurant,,1,35,3,115,9.0,0,0,0,103,132,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3
61,49cd0720f964a520aa591fe3,HUB 51,41.88993046415250,-87.62986126173660,New American Restaurant,,1,252,3,571,8.5,1,1,0,637,462,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
62,50f58653e4b0e1058164dc7e,Siena Tavern,41.88888086,-87.63027173,Italian Restaurant,7.0,1,187,3,229,8.9,1,1,0,515,492,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
63,4c924f7f238c6dcb6467c755,Chicago Cut Steakhouse,41.88797208145700,-87.63290941161580,Steakhouse,,0,144,4,301,8.7,0,1,0,404,265,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4
64,4b833013f964a5207afc30e3,Kinzie Chophouse,41.88929,-87.634282,Steakhouse,,1,55,3,96,7.7,1,1,0,130,58,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
65,56a947d3498e3983fb4d8791,Il Porcellino,41.8899803381675,-87.63038936429120,Italian Restaurant,,1,20,4,20,7.9,1,1,0,111,43,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
66,4d2ead246fc6f04d25848345,Hubbard Inn,41.890000432585000,-87.6315806870109,American Restaurant,,1,94,3,95,7.6,0,1,0,356,219,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
67,5441bc8b498e70910fa11726,The Kitchen,41.8879014,-87.6313118,American Restaurant,,0,21,4,122,8.6,0,1,0,147,114,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
68,4a737056f964a52070dc1fe3,ZED451,41.896023,-87.630916,Steakhouse,,1,108,4,264,8.1,0,0,0,389,237,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
69,5e14e8f1a10b9200083472de,RPM Seafood,41.88826128086950,-87.63081550598150,Seafood Restaurant,,0,6,4,9,8.3,1,1,0,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
70,4b53b49cf964a5208ca827e3,Ruth's Chris Steak House,41.8901981146158,-87.62942612171170,Steakhouse,,1,51,4,105,7.9,0,1,0,178,45,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
71,41fd7500f964a520501f1fe3,Harry Caray's Italian Steakhouse,41.889071055749500,-87.6294590845703,Steakhouse,,1,103,4,238,8.2,1,1,0,484,97,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
72,53bdc413498e161627668129,River Roast,41.88722166383860,-87.63208666502990,Restaurant,,1,53,4,208,8.7,1,1,0,221,142,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4
73,4e5e2fd5922ec2c0701c4218,Cantina Laredo,41.891137260466900,-87.62804501770830,Mexican Restaurant,,1,133,3,384,8.0,0,1,0,556,188,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
74,59906d516bd36b43bfb267d3,Portsmith,41.89419921974200,-87.62815275787420,Seafood Restaurant,,0,3,3,14,7.4,1,1,0,15,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
75,4a95690cf964a5201c2320e3,Fleming's Prime Steakhouse & Wine Bar,41.892239978753200,-87.62712604370040,Steakhouse,,1,46,3,88,7.0,0,1,0,128,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
76,56cf9a91498e63498992d215,Imperial Lamian,41.89017,-87.62815,Dumpling Restaurant,,0,42,3,81,6.3,0,0,0,143,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
77,49ebe3cbf964a5203f671fe3,The Bristol,41.921222830216200,-87.67775783701440,New American Restaurant,,0,101,3,81,8.3,1,1,0,199,433,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
78,4b3bfe1af964a520f57f25e3,Le Bouchon,41.9176517871679,-87.6775856419284,French Restaurant,,1,27,3,71,8.8,0,1,0,72,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
79,56b2b238498ec9031ecf5c13,Asian Cajun,41.926061040342100,-87.66843413980500,Seafood Restaurant,,0,3,3,17,8.5,1,1,0,10,10,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80,5a03adb3b399f751314fa8c8,Café Robey,41.91056703001090,-87.67799172659350,French Restaurant,,0,4,3,31,9.1,0,0,0,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
